Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-09-15,WG Pull Ups,Back,87.5,kgs,5,,,,""
2023-09-15,Ez Decline Crunch,Abs,95.0,kgs,10,,,,""
2023-09-15,Smith Upright Rows,Side Delts,35.0,kgs,12,,,,""
2023-09-15,DB Pullover,Back,22.5,kgs,10,,,,""
2023-09-18,Kroc Row,Back,32.5,kgs,12,,,,""
2023-09-18,High Incline Press,Front Delt,62.5,kgs,10,,,,""
2023-09-18,Neck Extensions,Neck,10.0,kgs,25,,,,""
2023-09-18,Kroc Row,Back,32.5,kgs,12,,,,""
2023-09-18,High Incline Press,Front Delt,62.5,kgs,10,,,,""
2023-09-18,Neck Extensions,Neck,10.0,kgs,25,,,,""
2023-09-18,Kroc Row,Back,32.5,kgs,12,,,,""
2023-09-18,High Incline Press,Front Delt,62.5,kgs,10,,,,""
2023-09-18,Neck Extensions,Neck,10.0,kgs,25,,,,""
2023-09-18,EZ-Bar Preacher Curl,Biceps,17.5,kgs,12,,,,""
2023-09-18,Chest Press,Chest,102.5,kgs,12,,,,""
2023-09-18,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-18,Chest Press,Chest,102.5,kgs,10,,,,""
2023-09-18,EZ-Bar Preacher Curl,Biceps,17.5,kgs,12,,,,""
2023-09-18,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-18,EZ-Bar Preacher Curl,Biceps,17.5,kgs,12,,,,""
2023-09-18,Chest Press,Chest,102.5,kgs,7,,,,""
2023-09-18,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-18,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-09-18,Finger Curl,Forearms,75.0,kgs,11,,,,""
2023-09-18,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-09-18,Finger Curl,Forearms,75.0,kgs,11,,,,""
2023-09-18,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-09-18,Finger Curl,Forearms,75.0,kgs,11,,,,""
2023-09-19,Calf Press,Calves,280.0,kgs,24,,,,""
2023-09-19,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-19,Romanian Deadlift,Legs,120.0,kgs,6,,,,""
2023-09-19,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-19,Romanian Deadlift,Legs,120.0,kgs,4,,,,""
2023-09-19,Calf Press,Calves,280.0,kgs,19,,,,""
2023-09-19,Romanian Deadlift,Legs,120.0,kgs,4,,,,""
2023-09-19,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-19,Romanian Deadlift,Legs,120.0,kgs,4,,,,""
2023-09-19,Hanging Knee Raise,Abs,92.5,kgs,12,,,,""
2023-09-23,Incline Seal Row,Back,72.5,kgs,10,,,,""
2023-09-23,Dips,Chest,95.9,kgs,10,,,,""
2023-09-23,Crunch,Abs,15.0,kgs,10,,,,""
2023-09-23,Incline Seal Row,Back,72.5,kgs,10,,,,""
2023-09-23,Dips,Chest,95.9,kgs,10,,,,""
2023-09-23,Crunch,Abs,15.0,kgs,10,,,,""
2023-09-23,Incline Seal Row,Back,72.5,kgs,10,,,,""
2023-09-23,Dips,Chest,95.9,kgs,6,,,,""
2023-09-23,Crunch,Abs,15.0,kgs,10,,,,""
2023-09-24,BTNSP,Front Delt,27.5,kgs,10,,,,""
2023-09-24,Chin Up,Back,93.4,kgs,9,,,,""
2023-09-24,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-24,BTNSP,Front Delt,27.5,kgs,10,,,,""
2023-09-24,Chin Up,Back,93.4,kgs,6,,,,""
2023-09-24,Cable RDF,Rear Delts,4.0,kgs,14,,,,""
2023-09-24,BTNSP,Front Delt,27.5,kgs,10,,,,""
2023-09-24,Chin Up,Back,93.4,kgs,5,,,,""
2023-09-24,Cable RDF,Rear Delts,4.0,kgs,15,,,,""
2023-09-24,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-09-24,Cable Reverse Curl,Forearms,8.0,kgs,13,,,,""
2023-09-24,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-24,Cable Reverse Curl,Forearms,8.0,kgs,10,,,,""
2023-09-24,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-09-24,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-24,Cable Bar Overhead Extension,Triceps,8.0,kgs,11,,,,""
2023-09-24,Cable Reverse Curl,Forearms,8.0,kgs,11,,,,""
2023-09-24,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-26,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-26,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-26,Calf Press,Calves,280.0,kgs,20,,,,""
2023-09-26,Barbell Squat,Legs,92.5,kgs,8,,,,""
2023-09-26,Barbell Squat,Legs,92.5,kgs,4,,,,""
2023-09-26,Calf Press,Calves,280.0,kgs,18,,,,""
2023-09-26,Calf Press,Calves,280.0,kgs,14,,,,""
2023-09-26,Barbell Squat,Legs,92.5,kgs,4,,,,""
2023-09-26,Barbell Squat,Legs,92.5,kgs,4,,,,""
2023-09-26,Neck Curls,Neck,10.0,kgs,25,,,,""
2023-09-26,Neck Curls,Neck,10.0,kgs,25,,,,""
2023-09-26,Snatch Grip Shrugs,Traps,100.0,kgs,10,,,,""
2023-09-26,Snatch Grip Shrugs,Traps,100.0,kgs,10,,,,""
2023-09-26,Neck Curls,Neck,10.0,kgs,25,,,,""
2023-09-29,Cable Curls,Biceps,12.0,kgs,12,,,,""
2023-09-29,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-29,EZ-Bar Skullcrusher,Triceps,32.5,kgs,12,,,,""
2023-09-29,Cable Curls,Biceps,13.0,kgs,12,,,,""
2023-09-29,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-29,EZ-Bar Skullcrusher,Triceps,32.5,kgs,12,,,,""
2023-09-29,Cable Curls,Biceps,13.0,kgs,8,,,,""
2023-09-29,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-09-29,EZ-Bar Skullcrusher,Triceps,32.5,kgs,8,,,,""
2023-09-29,Incline Chest Press,Chest,105.0,kgs,11,,,,""
2023-09-29,WG Pull Ups,Back,90.0,kgs,7,,,,""
2023-10-02,High Incline Press,Front Delt,65.0,kgs,10,,,,""
2023-10-02,High Incline Press,Front Delt,70.0,kgs,4,,,,""
2023-10-02,Chest Press,Chest,102.5,kgs,12,,,,""
2023-10-02,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-02,Chest Press,Chest,102.5,kgs,5,,,,""
2023-10-02,Chest Press,Chest,102.5,kgs,10,,,,""
2023-10-03,Calf Press,Calves,280.0,kgs,25,,,,""
2023-10-03,Calf Press,Calves,280.0,kgs,20,,,,""
2023-10-03,Romanian Deadlift,Legs,100.0,kgs,10,,,,""
2023-10-03,Calf Press,Calves,280.0,kgs,20,,,,""
2023-10-03,Calf Press,Calves,280.0,kgs,20,,,,""
2023-10-03,Chin Up,Back,93.0,kgs,6,,,,""
2023-10-03,Cable RDF,Rear Delts,5.0,kgs,8,,,,""
2023-10-03,Cable RDF,Rear Delts,5.0,kgs,6,,,,""
2023-10-03,Chin Up,Back,93.0,kgs,5,,,,""
2023-10-03,Chin Up,Back,93.0,kgs,5,,,,""
2023-10-03,Cable RDF,Rear Delts,5.0,kgs,6,,,,""
2023-10-03,Cable Reverse Curl,Forearms,8.0,kgs,13,,,,""
2023-10-03,Cable Reverse Curl,Forearms,8.0,kgs,12,,,,""
2023-10-03,Cable Reverse Curl,Forearms,8.0,kgs,12,,,,""
2023-10-03,Calf Press,Calves,280.0,kgs,20,,,,""
2023-10-05,Dips,Chest,98.5,kgs,7,,,,""
2023-10-05,Cable Upright Row,Side Delts,10.0,kgs,15,,,,""
2023-10-05,BTN Decline Crunch,Abs,83.5,kgs,12,,,,""
2023-10-05,Dips,Chest,98.5,kgs,5,,,,""
2023-10-05,Cable Upright Row,Side Delts,10.0,kgs,13,,,,""
2023-10-05,BTN Decline Crunch,Abs,83.5,kgs,12,,,,""
2023-10-05,Dips,Chest,98.5,kgs,5,,,,""
2023-10-05,Cable Upright Row,Side Delts,10.0,kgs,13,,,,""
2023-10-05,Cable Bar Overhead Extension,Triceps,10.0,kgs,10,,,,""
2023-10-05,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-05,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-10-05,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-05,BTN Decline Crunch,Abs,83.5,kgs,9,,,,""
2023-10-05,Cable Bar Overhead Extension,Triceps,8.0,kgs,12,,,,""
2023-10-05,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,14,,,,""
2023-10-06,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-06,WG Pull Ups,Back,90.5,kgs,7,,,,""
2023-10-06,Snatch Grip Shrugs,Traps,102.5,kgs,8,,,,""
2023-10-06,WG Pull Ups,Back,90.5,kgs,5,,,,""
2023-10-06,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-06,WG Pull Ups,Back,90.5,kgs,5,,,,""
2023-10-06,Cable Pullovers,Back,8.0,kgs,18,,,,""
2023-10-06,Cable Curls,Biceps,13.0,kgs,12,,,,""
2023-10-06,Cable Curls,Biceps,13.0,kgs,8,,,,""
2023-10-06,Cable Pullovers,Back,8.0,kgs,15,,,,""
2023-10-06,Cable Pullovers,Back,8.0,kgs,13,,,,""
2023-10-06,Cable Curls,Biceps,13.0,kgs,5,,,,""
2023-10-08,Incline Chest Press,Chest,105.0,kgs,12,,,,""
2023-10-08,Dumbbell Hammer Curl,Biceps,17.5,kgs,12,,,,""
2023-10-08,Incline Chest Press,Chest,105.0,kgs,8,,,,""
2023-10-08,Incline Chest Press,Chest,105.0,kgs,6,,,,""
2023-10-08,Dumbbell Hammer Curl,Biceps,17.5,kgs,12,,,,""
2023-10-08,Dumbbell Hammer Curl,Biceps,17.5,kgs,12,,,,""
2023-10-08,Machine Shoulder Press,Front Delt,40.0,kgs,12,,,,""
2023-10-08,Machine Shoulder Press,Front Delt,40.0,kgs,12,,,,""
2023-10-08,Overhead Press,Front Delt,40.0,kgs,5,,,,""
2023-10-08,Overhead Press,Front Delt,40.0,kgs,5,,,,""
2023-10-08,Machine Shoulder Press,Front Delt,60.0,kgs,3,,,,""
2023-10-08,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-08,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-08,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-08,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-08,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-08,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-09,EZ-Bar Preacher Curl,Biceps,20.0,kgs,12,,,,""
2023-10-09,EZ-Bar Preacher Curl,Biceps,20.0,kgs,15,,,,""
2023-10-09,EZ-Bar Preacher Curl,Biceps,20.0,kgs,8,,,,""
2023-10-09,Incline Seal Row,Back,62.5,kgs,10,,,,""
2023-10-09,Incline Seal Row,Back,72.5,kgs,8,,,,""
2023-10-09,Incline Seal Row,Back,72.5,kgs,10,,,,""
2023-10-09,CG Pulldown,Back,105.0,kgs,12,,,,""
2023-10-11,Paused Incline Press,Front Delt,40.0,kgs,5,,,,""
2023-10-11,Paused Incline Press,Front Delt,50.0,kgs,5,,,,""
2023-10-11,Hanging Knee Raise,Abs,93.5,kgs,12,,,,""
2023-10-11,Paused Incline Press,Front Delt,60.0,kgs,5,,,,""
2023-10-11,Paused Incline Press,Front Delt,65.0,kgs,5,,,,""
2023-10-11,Hanging Knee Raise,Abs,93.5,kgs,12,,,,""
2023-10-11,Chest Press,Chest,102.5,kgs,12,,,,""
2023-10-11,Hanging Knee Raise,Abs,93.5,kgs,12,,,,""
2023-10-11,Chest Press,Chest,102.5,kgs,10,,,,""
2023-10-11,Chest Press,Chest,102.5,kgs,8,,,,""
2023-10-11,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-10-11,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-10-11,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-11,Single Arm Cable Lateral Raises,Side Delts,2.0,kgs,20,,,,""
2023-10-12,Calf Press,Calves,300.0,kgs,20,,,,""
2023-10-12,Calf Press,Calves,300.0,kgs,17,,,,""
2023-10-12,Romanian Deadlift,Legs,120.0,kgs,6,,,,""
2023-10-12,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-10-12,Calf Press,Calves,300.0,kgs,17,,,,""
2023-10-12,Calf Press,Calves,300.0,kgs,15,,,,""
2023-10-12,Calf Press,Calves,300.0,kgs,13,,,,""
2023-10-12,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-10-12,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-10-12,Romanian Deadlift,Legs,120.0,kgs,3,,,,""
2023-10-12,Neck Curls,Neck,10.0,kgs,25,,,,""
2023-10-12,Chin Up,Back,93.5,kgs,8,,,,""
2023-10-12,Neck Curls,Neck,10.0,kgs,25,,,,""
2023-10-12,Cable RDF,Rear Delts,5.0,kgs,8,,,,""
2023-10-12,Cable RDF,Rear Delts,5.0,kgs,6,,,,""
2023-10-12,Chin Up,Back,93.5,kgs,6,,,,""
2023-10-12,Neck Curls,Neck,10.0,kgs,25,,,,""
2023-10-12,Chin Up,Back,93.5,kgs,5,,,,""
2023-10-12,Cable Reverse Curl,Forearms,8.0,kgs,15,,,,""
2023-10-12,Cable Reverse Curl,Forearms,8.0,kgs,15,,,,""
2023-10-12,Cable RDF,Rear Delts,5.0,kgs,5,,,,""
2023-10-12,Cable Reverse Curl,Forearms,8.0,kgs,15,,,,""
2023-10-13,EZ-Bar Skullcrusher,Triceps,35.0,kgs,8,,,,""
2023-10-13,Cable Upright Row,Side Delts,10.0,kgs,16,,,,""
2023-10-13,BTN Decline Crunch,Abs,83.5,kgs,12,,,,""
2023-10-13,EZ-Bar Skullcrusher,Triceps,35.0,kgs,9,,,,""
2023-10-13,Cable Upright Row,Side Delts,10.0,kgs,15,,,,""
2023-10-13,BTN Decline Crunch,Abs,83.5,kgs,12,,,,""
2023-10-13,EZ-Bar Skullcrusher,Triceps,35.0,kgs,6,,,,""
2023-10-13,Cable Upright Row,Side Delts,10.0,kgs,15,,,,""
2023-10-13,BTN Decline Crunch,Abs,83.5,kgs,12,,,,""
2023-10-13,Dips,Chest,98.5,kgs,8,,,,""
2023-10-13,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-13,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,13,,,,""
2023-10-13,Dips,Chest,98.5,kgs,7,,,,""
2023-10-13,Dips,Chest,98.5,kgs,7,,,,""
2023-10-13,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-14,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-14,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-14,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-14,WG Pull Ups,Back,91.6,kgs,7,,,,""
2023-10-14,WG Pull Ups,Back,91.6,kgs,7,,,,""
2023-10-14,WG Pull Ups,Back,91.6,kgs,6,,,,""
2023-10-14,Cable Pullovers,Back,9.0,kgs,18,,,,""
2023-10-14,Cable Curls,Biceps,13.0,kgs,12,,,,""
2023-10-14,Cable Curls,Biceps,13.0,kgs,10,,,,""
2023-10-14,Cable Pullovers,Back,9.0,kgs,17,,,,""
2023-10-14,Cable Pullovers,Back,9.0,kgs,17,,,,""
2023-10-14,Cable Curls,Biceps,13.0,kgs,7,,,,""
2023-10-16,Incline Chest Press,Chest,105.0,kgs,12,,,,""
2023-10-16,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-16,Incline Chest Press,Chest,105.0,kgs,9,,,,""
2023-10-16,BTN Decline Crunch,Abs,84.1,kgs,12,,,,""
2023-10-16,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-16,BTN Decline Crunch,Abs,84.1,kgs,12,,,,""
2023-10-16,Incline Chest Press,Chest,105.0,kgs,9,,,,""
2023-10-16,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-16,Machine Shoulder Press,Front Delt,50.0,kgs,12,,,,""
2023-10-16,BTN Decline Crunch,Abs,84.1,kgs,12,,,,""
2023-10-16,Machine Shoulder Press,Front Delt,50.0,kgs,12,,,,""
2023-10-16,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-16,Machine Shoulder Press,Front Delt,50.0,kgs,12,,,,""
2023-10-16,Cable Bar Extension,Triceps,12.0,kgs,14,,,,""
2023-10-16,Cable Bar Extension,Triceps,12.0,kgs,12,,,,""
2023-10-17,EZ-Bar Preacher Curl,Biceps,20.0,kgs,15,,,,""
2023-10-17,EZ-Bar Preacher Curl,Biceps,25.0,kgs,9,,,,""
2023-10-17,Incline Seal Row,Back,75.0,kgs,7,,,,""
2023-10-17,EZ-Bar Preacher Curl,Biceps,25.0,kgs,9,,,,""
2023-10-17,Incline Seal Row,Back,75.0,kgs,6,,,,""
2023-10-17,Incline Seal Row,Back,75.0,kgs,6,,,,""
2023-10-17,CG Pulldown,Back,105.0,kgs,12,,,,""
2023-10-17,CG Pulldown,Back,105.0,kgs,12,,,,""
2023-10-17,CG Pulldown,Back,105.0,kgs,12,,,,""
2023-10-18,Overhead Press,Front Delt,40.0,kgs,5,,,,""
2023-10-18,Hanging Knee Raise,Abs,94.5,kgs,12,,,,""
2023-10-18,Hanging Knee Raise,Abs,94.5,kgs,12,,,,""
2023-10-18,Overhead Press,Front Delt,50.0,kgs,5,,,,""
2023-10-18,Overhead Press,Front Delt,50.0,kgs,5,,,,""
2023-10-18,Hanging Knee Raise,Abs,94.5,kgs,12,,,,""
2023-10-18,Chest Press,Chest,105.0,kgs,12,,,,""
2023-10-18,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-18,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-10-18,Chest Press,Chest,105.0,kgs,10,,,,""
2023-10-18,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-18,Chest Press,Chest,105.0,kgs,7,,,,""
2023-10-18,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-10-18,Cable Bar Overhead Extension,Triceps,8.0,kgs,15,,,,""
2023-10-18,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-19,Calf Press,Calves,300.0,kgs,21,,,,""
2023-10-19,Chin Up,Back,94.6,kgs,5,,,,""
2023-10-19,Calf Press,Calves,300.0,kgs,17,,,,""
2023-10-19,Chin Up,Back,94.6,kgs,5,,,,""
2023-10-19,Calf Press,Calves,300.0,kgs,16,,,,""
2023-10-19,Chin Up,Back,94.6,kgs,5,,,,""
2023-10-19,Cable RDF,Rear Delts,5.0,kgs,8,,,,""
2023-10-19,Cable Reverse Curl,Forearms,9.0,kgs,13,,,,""
2023-10-19,Calf Press,Calves,300.0,kgs,16,,,,""
2023-10-19,Calf Press,Calves,300.0,kgs,13,,,,""
2023-10-19,Cable RDF,Rear Delts,5.0,kgs,9,,,,""
2023-10-19,Cable Reverse Curl,Forearms,9.0,kgs,14,,,,""
2023-10-19,Cable Reverse Curl,Forearms,9.0,kgs,10,,,,""
2023-10-20,Barbell Squat,Legs,92.5,kgs,7,,,,""
2023-10-20,BTN Decline Crunch,Abs,85.2,kgs,12,,,,""
2023-10-20,Barbell Squat,Legs,92.5,kgs,3,,,,""
2023-10-20,BTN Decline Crunch,Abs,85.2,kgs,12,,,,""
2023-10-20,Barbell Squat,Legs,92.5,kgs,3,,,,""
2023-10-20,BTN Decline Crunch,Abs,85.2,kgs,12,,,,""
2023-10-20,Barbell Squat,Legs,92.5,kgs,3,,,,""
2023-10-20,Barbell Squat,Legs,92.5,kgs,3,,,,""
2023-10-20,Cable Upright Row,Side Delts,11.0,kgs,17,,,,""
2023-10-20,EZ-Bar Skullcrusher,Triceps,35.0,kgs,9,,,,""
2023-10-20,Cable Upright Row,Side Delts,12.0,kgs,15,,,,""
2023-10-20,EZ-Bar Skullcrusher,Triceps,35.0,kgs,9,,,,""
2023-10-20,Cable Upright Row,Side Delts,12.0,kgs,15,,,,""
2023-10-20,EZ-Bar Skullcrusher,Triceps,35.0,kgs,7,,,,""
2023-10-20,Dips,Chest,100.2,kgs,8,,,,""
2023-10-20,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-20,Dips,Chest,100.2,kgs,7,,,,""
2023-10-20,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-20,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-20,Dips,Chest,100.2,kgs,7,,,,""
2023-10-21,WG Pull Ups,Back,92.5,kgs,7,,,,""
2023-10-21,WG Pull Ups,Back,92.5,kgs,6,,,,""
2023-10-21,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-21,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-21,Snatch Grip Shrugs,Traps,102.5,kgs,10,,,,""
2023-10-21,WG Pull Ups,Back,92.5,kgs,7,,,,""
2023-10-21,Cable Curls,Biceps,13.0,kgs,12,,,,""
2023-10-21,Cable Pullovers,Back,10.0,kgs,20,,,,""
2023-10-21,Cable Curls,Biceps,13.0,kgs,11,,,,""
2023-10-21,Cable Pullovers,Back,10.0,kgs,17,,,,""
2023-10-21,Cable Pullovers,Back,10.0,kgs,15,,,,""
2023-10-21,Cable Curls,Biceps,13.0,kgs,10,,,,""
2023-10-23,Incline Chest Press,Chest,105.0,kgs,12,,,,""
2023-10-23,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-23,Incline Chest Press,Chest,105.0,kgs,10,,,,""
2023-10-23,BTN Decline Crunch,Abs,84.7,kgs,12,,,,""
2023-10-23,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-23,Incline Chest Press,Chest,105.0,kgs,10,,,,""
2023-10-23,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-23,BTN Decline Crunch,Abs,84.7,kgs,12,,,,""
2023-10-23,Machine Shoulder Press,Front Delt,60.0,kgs,12,,,,""
2023-10-23,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-23,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-23,BTN Decline Crunch,Abs,84.7,kgs,12,,,,""
2023-10-23,Cable Bar Extension,Triceps,12.0,kgs,15,,,,""
2023-10-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,12,,,,""
2023-10-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,8,,,,""
2023-10-24,Incline Seal Row,Back,75.0,kgs,7,,,,""
2023-10-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,9,,,,""
2023-10-24,Incline Seal Row,Back,75.0,kgs,7,,,,""
2023-10-24,CG Pulldown,Back,106.25,kgs,12,,,,""
2023-10-24,CG Pulldown,Back,106.25,kgs,12,,,,""
2023-10-24,Incline Seal Row,Back,75.0,kgs,6,,,,""
2023-10-25,Overhead Press,Front Delt,50.0,kgs,5,,,,""
2023-10-25,Hanging Knee Raise,Abs,95.9,kgs,12,,,,""
2023-10-25,Overhead Press,Front Delt,50.0,kgs,5,,,,""
2023-10-25,Hanging Knee Raise,Abs,95.9,kgs,12,,,,""
2023-10-25,Overhead Press,Front Delt,50.0,kgs,5,,,,""
2023-10-25,Hanging Knee Raise,Abs,95.9,kgs,12,,,,""
2023-10-25,Chest Press,Chest,105.0,kgs,12,,,,""
2023-10-25,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-25,Cable Bar Overhead Extension,Triceps,9.0,kgs,8,,,,""
2023-10-25,Cable Bar Overhead Extension,Triceps,9.0,kgs,7,,,,""
2023-10-25,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-25,Chest Press,Chest,105.0,kgs,12,,,,""
2023-10-25,Chest Press,Chest,105.0,kgs,10,,,,""
2023-10-25,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-25,Cable Bar Overhead Extension,Triceps,9.0,kgs,9,,,,""
2023-10-26,Calf Press,Calves,300.0,kgs,21,,,,""
2023-10-26,Chin Up,Back,95.0,kgs,6,,,,""
2023-10-26,Calf Press,Calves,300.0,kgs,20,,,,""
2023-10-26,Chin Up,Back,95.0,kgs,6,,,,""
2023-10-26,Chin Up,Back,95.0,kgs,5,,,,""
2023-10-26,Calf Press,Calves,300.0,kgs,17,,,,""
2023-10-26,Cable Reverse Curl,Forearms,9.0,kgs,15,,,,""
2023-10-26,Cable RDF,Rear Delts,5.0,kgs,8,,,,""
2023-10-26,Calf Press,Calves,300.0,kgs,15,,,,""
2023-10-26,Cable RDF,Rear Delts,5.0,kgs,8,,,,""
2023-10-26,Cable Reverse Curl,Forearms,9.0,kgs,15,,,,""
2023-10-26,Calf Press,Calves,300.0,kgs,16,,,,""
2023-10-26,Cable Reverse Curl,Forearms,9.0,kgs,13,,,,""
2023-10-26,Cable RDF,Rear Delts,5.0,kgs,6,,,,""
2023-10-28,BTN Decline Crunch,Abs,84.7,kgs,12,,,,""
2023-10-28,Cable Upright Row,Side Delts,12.0,kgs,20,,,,""
2023-10-28,EZ-Bar Skullcrusher,Triceps,35.0,kgs,10,,,,""
2023-10-28,BTN Decline Crunch,Abs,84.7,kgs,12,,,,""
2023-10-28,Cable Upright Row,Side Delts,12.0,kgs,18,,,,""
2023-10-28,EZ-Bar Skullcrusher,Triceps,35.0,kgs,8,,,,""
2023-10-28,BTN Decline Crunch,Abs,84.7,kgs,12,,,,""
2023-10-28,Cable Upright Row,Side Delts,12.0,kgs,16,,,,""
2023-10-28,EZ-Bar Skullcrusher,Triceps,35.0,kgs,8,,,,""
2023-10-28,Dips,Chest,99.7,kgs,9,,,,""
2023-10-28,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-28,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-28,Dips,Chest,99.7,kgs,8,,,,""
2023-10-28,Dips,Chest,99.7,kgs,8,,,,""
2023-10-28,Single Arm Cable Lateral Raises,Side Delts,3.0,kgs,15,,,,""
2023-10-29,Romanian Deadlift,Legs,120.0,kgs,8,,,,""
2023-10-29,Calf Press,Calves,300.0,kgs,23,,,,""
2023-10-29,Calf Press,Calves,300.0,kgs,20,,,,""
2023-10-29,Calf Press,Calves,300.0,kgs,17,,,,""
2023-10-29,Calf Press,Calves,300.0,kgs,19,,,,""
2023-10-29,Calf Press,Calves,300.0,kgs,17,,,,""
2023-10-30,Snatch Grip Shrugs,Traps,105.0,kgs,10,,,,""
2023-10-30,WG Pull Ups,Back,92.5,kgs,7,,,,""
2023-10-30,WG Pull Ups,Back,92.5,kgs,7,,,,""
2023-10-30,Snatch Grip Shrugs,Traps,105.0,kgs,10,,,,""
